0,1,2,3,4,5,6,7,8,9,10,11,12
時間,約定,銘柄,タイプ,新規・決済,数量,価格,注文,手数料,スワップ,損益,残高,コメント
2022.05.30 05:04:04,490,EURUSD,sell,in,0.1,1.07466,490,-0.70,0.00,0.00,9 355.25,
2022.05.31 03:30:00,491,EURUSD,buy,out,0.1,1.07560,491,0.00,0.19,-9.40,9 346.04,
2022.05.31 04:45:35,492,EURUSD,buy,in,0.1,1.07502,492,-0.70,0.00,0.00,9 345.34,
2022.06.02 10:00:00,493,EURUSD,sell,out,0.1,1.06760,493,0.00,-4.09,-74.20,9 267.05,
2022.06.02 10:21:39,494,EURUSD,sell,in,0.1,1.06748,494,-0.70,0.00,0.00,9 266.35,
2022.06.03 13:45:00,495,EURUSD,buy,out,0.1,1.07341,495,0.00,0.19,-59.30,9 207.24,
2022.06.03 13:45:26,496,EURUSD,buy,in,0.1,1.07348,496,-0.70,0.00,0.00,9 206.54,
2022.06.08 14:15:00,497,EURUSD,sell,out,0.1,1.07326,497,0.00,-2.04,-2.20,9 202.30,
2022.06.08 14:15:16,498,EURUSD,sell,in,0.1,1.07325,498,-0.70,0.00,0.00,9 201.60,
2022.06.09 11:00:00,499,EURUSD,buy,out,0.1,1.07024,499,0.00,0.96,30.10,9 232.66,
2022.06.09 11:06:14,500,EURUSD,buy,in,0.1,1.07034,500,-0.70,0.00,0.00,9 231.96,
2022.06.09 14:45:00,501,EURUSD,sell,out,0.1,1.07434,501,0.00,0.00,40.00,9 271.96,
2022.06.09 14:45:17,502,EURUSD,sell,in,0.1,1.07410,502,-0.70,0.00,0.00,9 271.26,
2022.06.09 17:15:00,503,EURUSD,buy,out,0.1,1.06571,503,0.00,0.00,83.90,9 355.16,
2022.06.09 17:26:36,504,EURUSD,buy,in,0.1,1.06599,504,-0.70,0.00,0.00,9 354.46,
2022.06.14 10:30:00,505,EURUSD,sell,out,0.1,1.04606,505,0.00,-2.04,-199.30,9 153.12,
2022.06.14 10:30:30,506,EURUSD,sell,in,0.1,1.04583,506,-0.70,0.00,0.00,9 152.42,
2022.06.15 16:15:00,507,EURUSD,buy,out,0.1,1.04047,507,0.00,0.19,53.60,9 206.21,
2022.06.15 16:15:17,508,EURUSD,buy,in,0.1,1.04051,508,-0.70,0.00,0.00,9 205.51,
2022.06.16 18:15:00,509,EURUSD,sell,out,0.1,1.05121,509,0.00,-3.41,107.00,9 309.10,
2022.06.16 18:15:14,510,EURUSD,sell,in,0.1,1.05068,510,-0.70,0.00,0.00,9 308.40,
2022.06.17 10:00:00,511,EURUSD,buy,out,0.1,1.05003,511,0.00,0.19,6.50,9 315.09,
2022.06.17 10:00:39,512,EURUSD,buy,in,0.1,1.05018,512,-0.70,0.00,0.00,9 314.39,
2022.06.20 05:45:00,513,EURUSD,sell,out,0.1,1.05170,513,0.00,-0.68,15.20,9 328.91,
2022.06.20 05:45:40,514,EURUSD,sell,in,0.1,1.05153,514,-0.70,0.00,0.00,9 328.21,
2022.06.22 04:00:00,515,EURUSD,buy,out,0.1,1.05125,515,0.00,0.38,2.80,9 331.39,
2022.06.22 04:07:39,516,EURUSD,buy,in,0.1,1.05136,516,-0.70,0.00,0.00,9 330.69,
2022.06.22 16:45:00,517,EURUSD,sell,out,0.1,1.05629,517,0.00,0.00,49.30,9 379.99,
2022.06.22 16:46:31,518,EURUSD,sell,in,0.1,1.05601,518,-0.70,0.00,0.00,9 379.29,
2022.06.23 10:45:00,519,EURUSD,buy,out,0.1,1.05112,519,0.00,0.96,48.90,9 429.15,
2022.06.23 11:13:29,520,EURUSD,buy,in,0.1,1.05148,520,-0.70,0.00,0.00,9 428.45,
2022.06.24 08:45:00,521,EURUSD,sell,out,0.1,1.05451,521,0.00,-0.68,30.30,9 458.07,
2022.06.24 08:45:28,522,EURUSD,sell,in,0.1,1.05445,522,-0.70,0.00,0.00,9 457.37,
2022.06.28 15:45:00,523,EURUSD,buy,out,0.1,1.05430,523,0.00,0.38,1.50,9 459.25,
2022.06.28 16:55:27,524,EURUSD,buy,in,0.1,1.05376,524,-0.70,0.00,0.00,9 458.55,
2022.06.30 20:00:00,525,EURUSD,sell,out,0.1,1.04826,525,0.00,-4.09,-55.00,9 399.46,
2022.06.30 20:00:02,526,EURUSD,sell,in,0.1,1.04822,526,-0.70,0.00,0.00,9 398.76,
2022.07.01 07:15:00,527,EURUSD,buy,out,0.1,1.04482,527,0.00,0.19,34.00,9 432.95,
2022.07.01 07:16:39,528,EURUSD,buy,in,0.1,1.04504,528,-0.70,0.00,0.00,9 432.25,
2022.07.04 14:15:00,529,EURUSD,sell,out,0.1,1.04614,529,0.00,-0.68,11.00,9 442.57,
2022.07.04 14:15:19,530,EURUSD,sell,in,0.1,1.04610,530,-0.70,0.00,0.00,9 441.87,
2022.07.05 10:15:00,531,EURUSD,buy,out,0.1,1.04030,531,0.00,0.19,58.00,9 500.06,
2022.07.05 15:26:40,532,EURUSD,buy,in,0.1,1.03003,532,-0.70,0.00,0.00,9 499.36,
2022.07.07 06:15:00,533,EURUSD,sell,out,0.1,1.02059,533,0.00,-4.09,-94.40,9 400.87,
2022.07.07 06:15:05,534,EURUSD,sell,in,0.1,1.02054,534,-0.70,0.00,0.00,9 400.17,
2022.07.08 07:15:00,535,EURUSD,buy,out,0.1,1.01402,535,0.00,0.19,65.20,9 465.56,
2022.07.08 07:15:39,536,EURUSD,buy,in,0.1,1.01421,536,-0.70,0.00,0.00,9 464.86,
2022.07.15 14:00:00,537,EURUSD,sell,out,0.1,1.00586,537,0.00,-6.13,-83.50,9 375.23,
2022.07.15 14:01:05,538,EURUSD,sell,in,0.1,1.00579,538,-0.70,0.00,0.00,9 374.53,
2022.07.20 13:45:00,539,EURUSD,buy,out,0.1,1.01885,539,0.00,0.57,-130.60,9 244.50,
2022.07.20 13:52:37,540,EURUSD,buy,in,0.1,1.01906,540,-0.70,0.00,0.00,9 243.80,
2022.07.21 06:00:00,541,EURUSD,sell,out,0.1,1.02094,541,0.00,-3.41,18.80,9 259.19,
2022.07.21 06:00:35,542,EURUSD,sell,in,0.1,1.02082,542,-0.70,0.00,0.00,9 258.49,
2022.07.22 10:45:00,543,EURUSD,buy,out,0.1,1.01393,543,0.00,0.19,68.90,9 327.58,
2022.07.22 10:49:32,544,EURUSD,buy,in,0.1,1.01463,544,-0.70,0.00,0.00,9 326.88,
2022.07.22 17:00:00,545,EURUSD,sell,out,0.1,1.02339,545,0.00,0.00,87.60,9 414.48,
2022.07.22 17:07:05,546,EURUSD,sell,in,0.1,1.02309,546,-0.70,0.00,0.00,9 413.78,
2022.07.25 04:00:00,547,EURUSD,buy,out,0.1,1.01822,547,0.00,0.19,48.70,9 462.67,
2022.07.25 04:01:35,548,EURUSD,buy,in,0.1,1.01845,548,-0.70,0.00,0.00,9 461.97,
2022.07.25 12:15:00,549,EURUSD,sell,out,0.1,1.02451,549,0.00,0.00,60.60,9 522.57,
2022.07.25 12:30:37,550,EURUSD,sell,in,0.1,1.02407,550,-0.70,0.00,0.00,9 521.87,
2022.07.26 12:45:00,551,EURUSD,buy,out,0.1,1.01783,551,0.00,0.19,62.40,9 584.46,
2022.07.26 12:47:38,552,EURUSD,buy,in,0.1,1.01797,552,-0.70,0.00,0.00,9 583.76,
2022.07.27 14:15:00,553,EURUSD,sell,out,0.1,1.01686,553,0.00,-0.68,-11.10,9 571.98,
2022.07.27 14:15:18,554,EURUSD,sell,in,0.1,1.01677,554,-0.70,0.00,0.00,9 571.28,
2022.07.27 17:30:00,555,EURUSD,buy,out,0.1,1.01106,555,0.00,0.00,57.10,9 628.38,
2022.07.27 17:30:00,556,EURUSD,buy,in,0.1,1.01106,556,-0.70,0.00,0.00,9 627.68,
2022.07.27 21:45:00,557,EURUSD,sell,out,0.1,1.01843,557,0.00,0.00,73.70,9 701.38,
2022.07.27 21:45:04,558,EURUSD,sell,in,0.1,1.01831,558,-0.70,0.00,0.00,9 700.68,
2022.07.28 13:00:00,559,EURUSD,buy,out,0.1,1.01536,559,0.00,0.96,29.50,9 731.14,
2022.07.28 13:00:39,560,EURUSD,buy,in,0.1,1.01549,560,-0.70,0.00,0.00,9 730.44,
2022.07.29 07:00:00,561,EURUSD,sell,out,0.1,1.02130,561,0.00,-0.68,58.10,9 787.86,
2022.07.29 07:24:31,562,EURUSD,sell,in,0.1,1.02160,562,-0.70,0.00,0.00,9 787.16,
2022.07.29 16:15:00,563,EURUSD,buy,out,0.1,1.01548,563,0.00,0.00,61.20,9 848.36,
2022.07.29 16:24:31,564,EURUSD,buy,in,0.1,1.01563,564,-0.70,0.00,0.00,9 847.66,
2022.08.02 03:45:00,565,EURUSD,sell,out,0.1,1.02851,565,0.00,-1.36,128.80,9 975.10,
2022.08.02 04:00:05,566,EURUSD,sell,in,0.1,1.02850,566,-0.70,0.00,0.00,9 974.40,
2022.08.02 09:45:00,567,EURUSD,buy,out,0.1,1.02399,567,0.00,0.00,45.10,10 019.50,
2022.08.02 09:45:37,568,EURUSD,buy,in,0.1,1.02414,568,-0.70,0.00,0.00,10 018.80,
2022.08.04 18:30:00,569,EURUSD,sell,out,0.1,1.02284,569,0.00,-4.09,-13.00,10 001.71,
2022.08.04 18:30:39,570,EURUSD,sell,in,0.1,1.02260,570,-0.70,0.00,0.00,10 001.01,
2022.08.05 15:45:00,571,EURUSD,buy,out,0.1,1.01741,571,0.00,0.19,51.90,10 053.10,
2022.08.05 16:53:29,572,EURUSD,buy,in,0.1,1.01730,572,-0.70,0.00,0.00,10 052.40,
2022.08.08 10:45:00,573,EURUSD,sell,out,0.1,1.02074,573,0.00,-0.68,34.40,10 086.12,
2022.08.08 11:00:29,574,EURUSD,sell,in,0.1,1.02058,574,-0.70,0.00,0.00,10 085.42,
2022.08.12 17:45:00,575,EURUSD,buy,out,0.1,1.02538,575,0.00,1.53,-48.00,10 038.95,
2022.08.12 17:45:00,576,EURUSD,buy,in,0.1,1.02540,576,-0.70,0.00,0.00,10 038.25,
2022.08.16 17:00:00,577,EURUSD,sell,out,0.1,1.01761,577,0.00,-1.36,-77.90,9 958.99,
2022.08.16 17:00:31,578,EURUSD,sell,in,0.1,1.01746,578,-0.70,0.00,0.00,9 958.29,
2022.08.18 07:30:00,579,EURUSD,buy,out,0.1,1.01652,579,0.00,1.15,9.40,9 968.84,
2022.08.18 07:30:00,580,EURUSD,buy,in,0.1,1.01652,580,-0.70,0.00,0.00,9 968.14,
2022.08.23 17:00:00,581,EURUSD,sell,out,0.1,0.99976,581,0.00,-2.04,-167.60,9 798.50,
2022.08.23 17:18:15,582,EURUSD,sell,in,0.1,0.99879,582,-0.70,0.00,0.00,9 797.80,
2022.08.24 13:45:00,583,EURUSD,buy,out,0.1,0.99249,583,0.00,0.19,63.00,9 860.99,
2022.08.24 14:03:20,584,EURUSD,buy,in,0.1,0.99242,584,-0.70,0.00,0.00,9 860.29,
2022.08.24 18:00:00,585,EURUSD,sell,out,0.1,0.99899,585,0.00,0.00,65.70,9 925.99,
2022.08.24 18:03:38,586,EURUSD,sell,in,0.1,0.99831,586,-0.70,0.00,0.00,9 925.29,
2022.08.26 10:00:00,587,EURUSD,buy,out,0.1,0.99511,587,0.00,1.15,32.00,9 958.44,
2022.08.26 10:00:02,588,EURUSD,buy,in,0.1,0.99518,588,-0.70,0.00,0.00,9 957.74,
2022.08.26 12:15:00,589,EURUSD,sell,out,0.1,0.99930,589,0.00,0.00,41.20,9 998.94,
2022.08.26 12:50:59,590,EURUSD,sell,in,0.1,0.99995,590,-0.70,0.00,0.00,9 998.24,
2022.08.29 02:00:00,591,EURUSD,buy,out,0.1,0.99485,591,0.00,0.19,51.00,10 049.43,
